2024-08-14 00:16:58.812 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 47765 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-14 10:58:20.765 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 716 ms -- 
2024-08-14 10:58:20.846 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-3 - Starting... -- 
2024-08-14 10:58:20.925 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-3 - Start completed. -- 
2024-08-14 10:58:21.359 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-14 10:58:23.844 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@5da0e21c -- 
2024-08-14 10:58:23.890 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-14 10:58:24.026 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-14 10:58:24.049 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-14 10:58:24.064 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 289f2d8f-6132-4fcd-8285-53a0508ab4e8
 -- 
2024-08-14 10:58:24.073 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@59b9860e, org.springframework.security.web.context.SecurityContextPersistenceFilter@391b274e, org.springframework.security.web.header.HeaderWriterFilter@368abf90, org.springframework.web.filter.CorsFilter@511ac775, org.springframework.security.web.authentication.logout.LogoutFilter@2749aaed, com.freebe.code.web.filter.JWTAuthenticationFilter@25557885, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@f4b8466, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6c5ecc20, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5d3c48f7, org.springframework.security.web.session.SessionManagementFilter@55bfc846, org.springframework.security.web.access.ExceptionTranslationFilter@12349a59, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1f0d76cd] -- 
2024-08-14 10:58:24.091 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-14 10:58:24.094 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-14 10:58:24.826 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 4.975 seconds (JVM running for 242.939) -- 
2024-08-14 10:58:24.849 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-14 10:58:26.823 [Thread-24] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-14 10:58:26.831 [Thread-24] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-3 - Shutdown initiated... -- 
2024-08-14 10:58:26.853 [Thread-24] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-3 - Shutdown completed. -- 
2024-08-14 10:58:27.446 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeAir.lan with PID 50544 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-14 10:58:27.449 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-14 10:58:27.823 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-14 10:58:27.884 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 59 ms. Found 17 JPA repository interfaces. -- 
2024-08-14 10:58:28.093 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-14 10:58:28.097 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-14 10:58:28.099 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-14 10:58:28.099 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-14 10:58:28.113 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-14 10:58:28.114 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 641 ms -- 
2024-08-14 10:58:28.192 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-4 - Starting... -- 
2024-08-14 10:58:28.275 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-4 - Start completed. -- 
2024-08-14 10:58:28.691 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-14 10:58:30.869 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@5b4c15e1 -- 
2024-08-14 10:58:30.971 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-14 10:58:31.189 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-14 10:58:31.209 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-14 10:58:31.226 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 037d9128-474f-42a7-9934-11e10042c50c
 -- 
2024-08-14 10:58:31.235 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7176f87e, org.springframework.security.web.context.SecurityContextPersistenceFilter@15bbfbb6, org.springframework.security.web.header.HeaderWriterFilter@45505aa6, org.springframework.web.filter.CorsFilter@638e9402, org.springframework.security.web.authentication.logout.LogoutFilter@1ae233e8, com.freebe.code.web.filter.JWTAuthenticationFilter@638c7b8d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@d5bd151, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4a192f36, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3f1c8bca, org.springframework.security.web.session.SessionManagementFilter@1431df86, org.springframework.security.web.access.ExceptionTranslationFilter@5af85000, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@70ce098f] -- 
2024-08-14 10:58:31.251 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-14 10:58:31.255 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-14 10:58:31.780 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 4.536 seconds (JVM running for 249.893) -- 
2024-08-14 10:58:31.798 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-14 11:01:39.235 [http-nio-8990-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-14 11:01:39.240 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-14 11:01:39.246 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 6 ms -- 
2024-08-14 16:05:09.755 [Thread-33] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-14 16:05:09.760 [Thread-33] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-4 - Shutdown initiated... -- 
2024-08-14 16:05:09.780 [Thread-33] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-4 - Shutdown completed. -- 
2024-08-14 16:05:10.385 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeAir.lan with PID 50544 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-14 16:05:10.387 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-14 16:05:10.788 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-14 16:05:10.840 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 51 ms. Found 17 JPA repository interfaces. -- 
2024-08-14 16:05:11.073 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-14 16:05:11.076 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-14 16:05:11.076 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-14 16:05:11.076 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-14 16:05:11.090 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-14 16:05:11.090 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 685 ms -- 
2024-08-14 16:05:11.191 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-5 - Starting... -- 
2024-08-14 16:05:11.316 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-5 - Start completed. -- 
2024-08-14 16:05:11.791 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-14 16:05:14.145 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@77227298 -- 
2024-08-14 16:05:14.221 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-14 16:05:14.489 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-14 16:05:14.527 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-14 16:05:14.553 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 3ccf83fc-3648-409f-9a93-fd4d69445051
 -- 
2024-08-14 16:05:14.567 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@36d51ea5, org.springframework.security.web.context.SecurityContextPersistenceFilter@383fbba0, org.springframework.security.web.header.HeaderWriterFilter@263925b8, org.springframework.web.filter.CorsFilter@93b960, org.springframework.security.web.authentication.logout.LogoutFilter@2736ab77, com.freebe.code.web.filter.JWTAuthenticationFilter@19145df2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@127943b9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7d82b0ab, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6ec0af4b, org.springframework.security.web.session.SessionManagementFilter@7631df8, org.springframework.security.web.access.ExceptionTranslationFilter@db4eb1d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@704d2a7a] -- 
2024-08-14 16:05:14.595 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-14 16:05:14.602 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-14 16:05:15.071 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 4.885 seconds (JVM running for 18653.201) -- 
2024-08-14 16:05:15.089 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-14 16:05:27.670 [http-nio-8990-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-14 16:05:27.673 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-14 16:05:27.677 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 2 ms -- 
2024-08-14 16:24:19.523 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-14 16:24:19.531 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-5 - Shutdown initiated... -- 
2024-08-14 16:24:19.571 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-5 - Shutdown completed. -- 
2024-08-14 16:47:38.990 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeAir.lan with PID 52101 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-14 16:47:38.995 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-14 16:47:39.190 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor -- Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable -- 
2024-08-14 16:47:39.191 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor -- For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG' -- 
2024-08-14 16:47:40.725 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-14 16:47:40.963 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 228 ms. Found 17 JPA repository interfaces. -- 
2024-08-14 16:47:42.514 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-14 16:47:42.533 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-14 16:47:42.533 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-14 16:47:42.534 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-14 16:47:42.646 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-14 16:47:42.647 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 3456 ms -- 
2024-08-14 16:47:43.203 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Starting... -- 
2024-08-14 16:47:43.611 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Start completed. -- 
2024-08-14 16:47:45.448 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-14 16:47:51.108 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@2c71ee3e -- 
2024-08-14 16:47:51.233 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-14 16:47:52.127 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-14 16:47:52.441 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-14 16:47:52.686 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: fd36682b-7e35-4b97-85c1-3468afdd76ad
 -- 
2024-08-14 16:47:52.799 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@35e28c57, org.springframework.security.web.context.SecurityContextPersistenceFilter@7e2d8998, org.springframework.security.web.header.HeaderWriterFilter@27aab2ec, org.springframework.web.filter.CorsFilter@3dd85480, org.springframework.security.web.authentication.logout.LogoutFilter@6061bebf, com.freebe.code.web.filter.JWTAuthenticationFilter@376a5b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@150a0862, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2c48130d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1e6917e8, org.springframework.security.web.session.SessionManagementFilter@34d46fe5, org.springframework.security.web.access.ExceptionTranslationFilter@e3a685e, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@24e8031b] -- 
2024-08-14 16:47:53.009 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-14 16:47:53.040 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-14 16:47:54.661 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 16.222 seconds (JVM running for 17.09) -- 
2024-08-14 16:47:56.286 [http-nio-8990-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-14 16:47:56.287 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-14 16:47:56.290 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 3 ms -- 
2024-08-14 16:49:25.258 [Thread-10] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-14 16:49:25.278 [Thread-10] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Shutdown initiated... -- 
2024-08-14 16:49:25.310 [Thread-10] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Shutdown completed. -- 
2024-08-14 16:49:25.727 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeAir.lan with PID 52101 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-14 16:49:25.729 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-14 16:49:26.315 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-14 16:49:26.406 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 89 ms. Found 17 JPA repository interfaces. -- 
2024-08-14 16:49:26.693 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-14 16:49:26.699 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-14 16:49:26.700 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-14 16:49:26.700 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-14 16:49:26.715 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-14 16:49:26.716 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 956 ms -- 
2024-08-14 16:49:26.849 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-2 - Starting... -- 
2024-08-14 16:49:26.943 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-2 - Start completed. -- 
2024-08-14 16:49:27.532 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-14 16:49:28.352 [restartedMain] WARN  org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext -- Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'memberController': Unsatisfied dependency expressed through field 'memberService'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'memberServiceImpl': Invocation of init method failed; nested exception is org.hibernate.LazyInitializationException: could not initialize proxy [com.freebe.code.business.meta.entity.Member#2] - no Session -- 
2024-08-14 16:49:28.354 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-14 16:49:28.356 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-2 - Shutdown initiated... -- 
2024-08-14 16:49:28.377 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-2 - Shutdown completed. -- 
2024-08-14 16:49:28.379 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Stopping service [Tomcat] -- 
2024-08-14 16:49:28.415 [restartedMain] INFO  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener -- 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled. -- 
2024-08-14 16:49:28.434 [restartedMain] ERROR org.springframework.boot.SpringApplication -- Application run failed -- 
org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'memberController': Unsatisfied dependency expressed through field 'memberService'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'memberServiceImpl': Invocation of init method failed; nested exception is org.hibernate.LazyInitializationException: could not initialize proxy [com.freebe.code.business.meta.entity.Member#2] - no Session
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.resolveFieldValue(AutowiredAnnotationBeanPostProcessor.java:659)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:639)
	at org.springframework.beans.factory.annotation.InjectionMetadata.inject(InjectionMetadata.java:119)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessProperties(AutowiredAnnotationBeanPostProcessor.java:399)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1431)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:619)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:542)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:335)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:333)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:208)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:944)
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:918)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:583)
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.refresh(ServletWebServerApplicationContext.java:145)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:754)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:434)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:338)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1343)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1332)
	at com.freebe.code.GeneralApplication.main(GeneralApplication.java:16)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.boot.devtools.restart.RestartLauncher.run(RestartLauncher.java:49)
