2024-08-17 00:00:48.495 [Thread-20] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 00:08:48.821 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@57b90668, org.springframework.security.web.context.SecurityContextPersistenceFilter@a14fae, org.springframework.security.web.header.HeaderWriterFilter@70aa67ed, org.springframework.web.filter.CorsFilter@52aa4e2b, org.springframework.security.web.authentication.logout.LogoutFilter@7d25bc71, com.freebe.code.web.filter.JWTAuthenticationFilter@4839e24f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@45f101de, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@66478382, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@10897338, org.springframework.security.web.session.SessionManagementFilter@713c132f, org.springframework.security.web.access.ExceptionTranslationFilter@248c332f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3475cf8e] -- 
2024-08-17 00:08:48.836 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 00:08:48.839 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-17 00:08:49.490 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 3.105 seconds (JVM running for 421.018) -- 
2024-08-17 00:08:49.504 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-17 00:09:30.723 [http-nio-8990-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-17 00:09:30.727 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-17 00:09:30.729 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 1 ms -- 
2024-08-17 00:09:47.954 [http-nio-8990-exec-3] WARN  org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver -- Resolved [java.lang.NullPointerException] -- 
2024-08-17 00:19:09.171 [Thread-16] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 00:19:09.179 [Thread-16] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-4 - Shutdown initiated... -- 
2024-08-17 00:19:09.199 [Thread-16] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-4 - Shutdown completed. -- 
2024-08-17 00:19:09.985 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 59138 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-17 00:19:09.988 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-17 00:19:10.441 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-17 00:19:10.510 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 66 ms. Found 17 JPA repository interfaces. -- 
2024-08-17 00:19:10.734 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-17 00:19:10.738 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 00:19:10.739 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-17 00:19:10.739 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-17 00:19:10.757 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-17 00:19:10.758 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 750 ms -- 
2024-08-17 00:19:10.859 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-5 - Starting... -- 
2024-08-17 00:19:10.939 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-5 - Start completed. -- 
2024-08-17 00:19:11.393 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 00:19:12.196 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@3947c660 -- 
2024-08-17 00:19:12.249 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-17 00:19:12.475 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-17 00:19:12.509 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-17 00:19:12.535 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 2e525787-dcc4-4633-b411-557dbcfe0902
 -- 
2024-08-17 00:19:12.549 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7ff15b08, org.springframework.security.web.context.SecurityContextPersistenceFilter@42e99b32, org.springframework.security.web.header.HeaderWriterFilter@31ffb128, org.springframework.web.filter.CorsFilter@340cae02, org.springframework.security.web.authentication.logout.LogoutFilter@c3c3bcf, com.freebe.code.web.filter.JWTAuthenticationFilter@61998b73, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@26608b53, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6a5a1846, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@153c91d5, org.springframework.security.web.session.SessionManagementFilter@2e98c50e, org.springframework.security.web.access.ExceptionTranslationFilter@5d873d49, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@361c6b83] -- 
2024-08-17 00:19:12.578 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 00:19:12.582 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-17 00:19:13.041 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 3.443 seconds (JVM running for 1044.547) -- 
2024-08-17 00:19:13.056 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-17 00:23:46.791 [http-nio-8990-exec-2] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-17 00:23:46.798 [http-nio-8990-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-17 00:23:46.804 [http-nio-8990-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 6 ms -- 
2024-08-17 00:37:26.686 [Thread-20] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 00:37:26.692 [Thread-20] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-5 - Shutdown initiated... -- 
2024-08-17 00:37:26.713 [Thread-20] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-5 - Shutdown completed. -- 
2024-08-17 00:37:27.452 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 59138 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-17 00:37:27.456 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-17 00:37:27.853 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-17 00:37:27.921 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 64 ms. Found 17 JPA repository interfaces. -- 
2024-08-17 00:37:28.135 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-17 00:37:28.139 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 00:37:28.140 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-17 00:37:28.140 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-17 00:37:28.156 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-17 00:37:28.157 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 672 ms -- 
2024-08-17 00:37:28.250 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-6 - Starting... -- 
2024-08-17 00:37:28.336 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-6 - Start completed. -- 
2024-08-17 00:37:28.747 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 00:37:29.353 [restartedMain] WARN  org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext -- Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'memberController': Unsatisfied dependency expressed through field 'memberService'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'memberServiceImpl': Unsatisfied dependency expressed through field 'projectMemberService'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'projectMemberServiceImpl': Unsatisfied dependency expressed through field 'transactionService'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'transactionServiceImpl' defined in file [/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes/com/freebe/code/business/meta/service/impl/TransactionServiceImpl.class]: Instantiation of bean failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [com.freebe.code.business.meta.service.impl.TransactionServiceImpl]: Constructor threw exception; nested exception is java.lang.Error: Unresolved compilation problems: 
	Duplicate field TransactionServiceImpl.repository
	Duplicate field TransactionServiceImpl.repository
 -- 
2024-08-17 00:37:29.355 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 00:37:29.355 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-6 - Shutdown initiated... -- 
2024-08-17 00:37:29.390 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-6 - Shutdown completed. -- 
2024-08-17 00:37:29.391 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Stopping service [Tomcat] -- 
2024-08-17 00:37:29.435 [restartedMain] INFO  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener -- 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled. -- 
2024-08-17 00:37:29.459 [restartedMain] ERROR org.springframework.boot.SpringApplication -- Application run failed -- 
org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'memberController': Unsatisfied dependency expressed through field 'memberService'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'memberServiceImpl': Unsatisfied dependency expressed through field 'projectMemberService'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'projectMemberServiceImpl': Unsatisfied dependency expressed through field 'transactionService'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'transactionServiceImpl' defined in file [/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes/com/freebe/code/business/meta/service/impl/TransactionServiceImpl.class]: Instantiation of bean failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [com.freebe.code.business.meta.service.impl.TransactionServiceImpl]: Constructor threw exception; nested exception is java.lang.Error: Unresolved compilation problems: 
	Duplicate field TransactionServiceImpl.repository
	Duplicate field TransactionServiceImpl.repository

	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.resolveFieldValue(AutowiredAnnotationBeanPostProcessor.java:659)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:639)
	at org.springframework.beans.factory.annotation.InjectionMetadata.inject(InjectionMetadata.java:119)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessProperties(AutowiredAnnotationBeanPostProcessor.java:399)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1431)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:619)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:542)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:335)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
